ID	Tag	DataType	Name	Description	RpgId
74	FAM0048	1	Komori	Les Komori forment un famille de shugenja réunis sous la bannière du Clan de la Chauve-souris par le fondateur du Clan en personne. Ils sont uniques en ce sens qu'ils ne partagent guère de caractéristiques communes. Toutefois, ils apparaissent avides d'apprendre et veulent se servir avec intelligence de leurs nouveaux pouvoirs.	1
75	FAM0049	1	Toritaka (originelle)	Les Toritaka ont toujours constitué une petite confrérie vivant près des terres du Crabe. Ces samurai, habituellement imposants, ont leurs muscles gonflés par les années de combats incessants. Mais malgré leurs apparences de brutes, les Toritaka font preuve de calme et se tiennent à l'écart de la société rokugani.	1
76	FAM0050	1	Tonbo	La famille Tonbo demeure humble et simple malgré l'importance du rôle qu'elle joue dans l'empire. Travailleurs, la plupart des Tonbo sont des shugenja et les quelques bushi qui viennent de leurs terres usent habituellement de faveurs politiques pour s’entraîner aux côtés de leurs alliés Moritomo. Ils s'adaptent parfaitement à la vie dans les montagnes et s’orientent aussi bien sur les terres des Dragons que les Mirumoto.	1
77	FAM0051	1	Usagi	les Usagi ont semble-t-il toujours combattu. Conscients de l'existence de menaces telles que les Adeptes du Sang et le Kolat, ils sont sur le qui-vive et attentifs aux moindres signes de corruption. Malheureusement, la paranoïa guette nombre des anciens de cette famille qui ne font pas confiance aux étrangers. On notera toutefois que les samurai plus jeunes se montrent généralement plus confiants et optimistes.	1
78	FAM0052	1	Ujina	Formée sous l'ère chaotique qui suivit le second jour des Tonnerres, la famille Ujina est minuscule et n'abrite généralement pas plus de vingt-cinq membres à la fois. Mais malgré leur nombre, les Ujina éprouvent beaucoup de fierté à porter le nom donné par l'Empereur. Extrêmement pragmatiques, ils n'hésitent pas à se tourner vers les actes de la pire sournoiserie pour que les lièvres parviennent à leurs fins.	1
79	FAM0053	1	Tsi	La relativement modeste famille Tsi se consacre pleinement à l'art de la forge. Peu engageants, les forgerons Tsi semblent parfois hostiles, mais la qualité de leur travail est indéniable. Ils quittent rarement leurs terres et quand cela arrive, ils se rendent habituellement dans les provinces Kaiu pour y observer les maîtres en ingénierie à l’œuvre.	1
80	FAM0054	1	Suzume	Les Suzume sont des gens humbles, tenaces et faciles à vivre, mais leurs centres d'intérêt les distinguent des autres Clans Mineurs. Ils apprécient davantage les arts que les samurai ordinaires, et notamment les contes, l'un des divertissements les plus courants sur leurs terres particulièrement pauvres. Les Suzume entretiennent avec la paysannerie un lien beaucoup plus étroit que ne le dicte la bienséance, certains allant jusqu'à travailler aux champs lorsqu'on y réclame des bras supplémentaires (ce qui arrive bien souvent).	1
81	FAM0055	1	Kitsune (originelle)	Les Kitsune préfèrent le calme des forêts à l'agitation de la civilisation. Il s'agit d'une famille aux traditions spirituelles, capable de combattre bec et ongles pour protéger les autochtones de Chikushudo, le Royaume des Animaux. Les Kitsune sont très indépendants, mais aussi pragmatiques. Les héros de la famille font leur maximum pour atteindre leurs buts sons y perdre leur âme.	1
82	FAM0056	1	Heichi	Peu de ceux qui bravent les dangers des montagnes du Crépuscule gardent la vie sauve, à part les samurai du Clan du Sanglier qui y vivent depuis des siècles. Il s'agit d'un peuple endurci et amer qui combat avec tout ce qui lui tombe sous la main pour défendre ses terres. Dès lors qu'un Heichi se fixe un objectif, rien ne peut l'en détourner.	1
83	FAM0057	1	Toku	Ancien ronin, le fondateur de la famille Toku devint un héros de l'Empire et Capitaine de la Garde Impériale, puis se rendit à Tengoku en qualité de Fortune de la Vertu. Ses descendants partagent le goût pour la vie et la compassion dont il faisait preuve à l'égard de la population de Rokugan. Les samurai Toku sont connus pour leur bonne humeur et leur sens de l'humour très étrange, qu'ils prennent rarement soin de dissimuler.	1
84	FAM0058	1	Fuzake	Les Fuzake ont gagné leur nom de famille pour service rendus à la lignée Impériale. Il s'agit là d'une famille de shugenja particulièrement intelligents et très curieux des choses de la vie. Les étrangers voient les membre de cette famille comme des individus fantasques et écervelés, mais les Fuzake ont souvent démontré leur vaillance et leur fiabilité.	1
85	FAM0059	1	Chuda (originelle)	Isawa Chuda possédait sagesse et conviction, et sa famille reproduisit cette pureté pendant des générations. Les Chuda étaient parfaitement loyaux à Rokugan et haïssaient les noires forces qui menaçaient ses frontières. Leur haine des maho-tsukai était notoire et le Clan du Serpent traquait souvent avec zèle les cultes prohibés.	1
86	FAM0060	1	Kasuga	Les Kasuga n'ont guère d'ambition, car la reconnaissance de l'Empereur les dispense de se tailler une réputation. Ils sont pragmatiques mais aussi quelque peu amers en raison d'années de lutte pour la cause en compagnie des pires canailles de l'Empire. Contrebandiers, voleurs et souvent brutes, ils peuvent cependant montrer une grande diplomatie quand les circonstances l'exigent.	1
87	FAM9001	1	Moine	Le style de combat Hida compte parmi les plus vieilles et respectées des écoles de Bushi de l'Empire. Sa philosophie est simple et sans détours : encaisse les coups de ton ennemi jusqu'à ce que tu aies l'occasion de t'en débarrasser en usant de toute ta force. Ce style fut façonné par les premières années de combat du clan contre les Oni et autres ennemis originaires de l'Outremonde, lorsque seuls les plus forts et les plus vigoureux des survivants de Hida avaient une chance de survivre. L'école de Bushi Hida regroupe deux grands thèmes : la réduction des dommages subis et l'utilisation d'armes lourdes. Les Bushi Hida ne sont sans doute pas les samurai les plus précis de l'Empire, mais quand leurs coups portent, ils infligent des dommages considérables. Heureusement pour eux, ils parviennent à encaisser de lourds dommages en attendant l'occasion de porter le coup fatal à leurs ennemis.	1
88	ECO0001	2	Bushi Hida	Souvent incomprise, l’École de shugenja Kuni est généralement dépeinte tel un ramassis de fous obsessifs qui badinent avec des secrets que nul ne devrait connaître. La plupart des Kuni protestent contre cette étiquette qu'on tente de leur coller à la peau, mais beaucoup admettent secrètement que ce stéréotype est assez proche de la réalité. Les Kuni saisissent parfaitement qu'il leur faut mettre de côté certaines inhibitions et réserves pour servir leur Clan et l'Empire du mieux possible, si bien qu'ils s'exécutent sans rechigner. L’École de shugenja Kuni insiste avant tout sur la lutte que le clan du Crabe mène contre les créatures de l'Outremonde. L'alliance des Crabes avec les tribus Nezumi de la région leur confère également un bon aperçu des autres créatures non-humaines, et leur Technique leur permet de terrasser plus facilement ces créatures.	1
89	ECO0002	2	Shugenja Kuni	Ancienne famille du Clan de la Grue, les Yasuki ont quitté celle-ci pour rejoindre le Clan du Crabe après que leurs maîtres Doji eurent décidé de ne plus admettre les méthodes plus que douteuses sur lesquelles ils s'appuyaient pour remplir certaines tâches pourtant essentielles au fonctionnement du Clan de la Grue. Les Crabe, de nature beaucoup plus pragmatique, ont encouragé les Yasuki à devenir les marchands les plus prospères de l'Empire. Les enseignements de leurs sensei insistent sur cette capacité à trouver ce dont leurs adversaires à la cour ont besoin, afin de le leur fournir contre une somme très modique et de s'assurer leur gratitude ainsi que des bénéfices certains. Les Yasuki commercent dans le but de gagner les faveurs d'autrui. Ce sont des marchands et des courtisans, capables de recourir à de nombreuses tactiques de vente, dont différents types de pression et une sincérité de façade, pour obtenir ce qu'ils convoitent. Nul dans l'Empire ne peut s'emparer d'une ressource et en faire un bien incontournable avec autant de style et d'adresse qu'un courtisan Yasuki.	1
90	ECO0003	2	Courtisan Yasuki	Là où l’École de Bushi Hida enseigne l'endurance et la force, leurs cousins apprennent à esquiver les attaques de leurs ennemis pour viser leurs points faibles au moyen de coups éclair. Les leçons qu'enseignent leurs sensei sont essentielles pour accomplir leurs devoirs de guerrier dans l'Outremonde. Ceux qui les maîtrisent parfaitement deviennent de véritables fléaux pour les habitants de l'Outremonde puisqu'ils évoluent avec grâce et célérité en semant la mort dans leur sillage. L’École de Bushi Hiruma insiste sur les déplacements et la survie, et ne se limite pas à encaisser les coups comme le font les Hida, ne serait-ce que pour survivre à l'escarmouche. En combat singulier, les Hiruma échappent facilement à leur adversaire. Dans les affrontements plus importants, cette faculté leur permet de se rendre auprès des ennemis les plus gênants et de les éliminer pendant que leurs alliés s'occupent des simples troupes.	1
91	ECO0004	2	Bushi Hiruma	Célèbre dans tout l'Empire pour ses enseignements uniques, l’École de Bushi Mirumoto est le seul style de combat qui s'appuie sur la technique du Niten, dans laquelle le samurai utilise le katana et le wakizashi en même temps. Ce style évidemment très controversé car il défie ceux dont se servent les autres Clans depuis des siècles, fut pourtant développé en même temps que l'escrime classique. Du reste, la rivalité qui oppose les élèves de l’École de Bushi Mirumoto à ceux de l’École de Bushi Kakita, farouches partisans de la philosophie « Une âme, Un sabre » de Kakita en personne, reste vive même en temps de paix. Prenant parfois les Dragon pour des sauvages, de nombreux samurai ont eu la désagréable surprise d'être confrontés à des Mirumoto parfaitement calmes et implacables, ce qui leur a bien souvent coûté la victoire sur le champ de bataille. L’École de Bushi Mirumoto s'attache avant tout aux avantages qu'elle tire du maniement de deux sabres en même temps, ce qui lui permet de réduire les malus habituels et d'en accroître encore les bénéfices. Elle augmente aussi le ND d'armure du samurai et lui confère des attaques supplémentaires.	1
92	ECO0005	2	Bushi Mirumoto	Nés des cendres de la famille Agasha après qu'elle eu rejoint le Clan du Phénix, les Tamori ont hérité des siècles d'études expérimentales menées par leurs prédécesseurs et s'y plongent pleinement. La plus importante de ces disciplines singulières consiste dans l'étude de l'alchimie. Les Tamori maîtrisent le secret auquel ont renoncé les Agasha : l'art d'enfermer l'essence d'un sortilège dans un liquide tout spécialement préparé à cet usage, afin de servir ultérieurement. Combiné à l’entraînement martial que reçoivent les shugenja Tamori, inutile de dire que l'enseignement secret de cette famille reste unique dans l'Empire. La technique Tamori offre une grande polyvalence dans l'usage des Sorts, d'autant que d'autres peuvent également s'en servir se des préparatifs sont effectués dans ce sens. La Technique permet aussi de réduire le temps d'incantation dans certains cas, ce qui rend les Tamori particulièrement meurtriers en cas d'embuscade.	1
93	ECO0006	2	Shugenja Tamori	Les méthodes et croyances enseignées à l'école Kitsuki se montrent fort singulières, même pour le Clan du Dragon. Seuls contre tous, les Kitsuki croient dur comme fer en l'importance des preuves, concept que nul en dehors d'eux ne parvient à comprendre. Les sensei de cette curieuse école accordent une grande importance au développement du sens de l'observation au sein de la famille, au point que ceux qui en apprennent les Techniques ont une mémoire quasi-infaillible, des souvenirs très précis et prêtent une attention surnaturelle aux moindres détails. Peu de choses échappent à l'oeil vigilant d'un enquêteur Kitsuki entraîné. Bien qu'ils soient avant tout les représentants des Dragons à la cour, les Enquêteurs Kitsuki font d'excellents magistrats. Leur force repose en effet sur la collecte renseignements, qu'ils tirent de leur environnement ou de ceux qui les entourent.	1
